Id,SalePrice
1637,208932.46875
1638,168295.8125
1639,189920.03125
1640,261951.828125
1641,177304.828125
1642,228800.15625
1643,208729.125
1644,215198.484375
1645,199154.71875
1646,150351.84375
1647,148500.03125
1648,130790.3671875
1649,132165.109375
1650,119724.84375
1651,125375.15625
1652,92754.578125
1653,94790.1796875
1654,146429.078125
1655,131443.84375
1656,148335.6875
1657,151088.9375
1658,152211.078125
1659,111028.78125
1660,163791.28125
1661,433205.40625
1662,403476.875
1663,394325.84375
1664,466183.03125
1665,317366.03125
1666,335020.6875
1667,362516.125
1668,319102.9375
1669,279230.59375
1670,339333.34375
1671,269735.90625
1672,437789.28125
1673,300157.59375
1674,240917.46875
1675,209041.484375
1676,203184.421875
1677,225339.515625
1678,456653.78125
1679,421568.25
1680,328987.5625
1681,237830.390625
1682,295605.53125
1683,177686.203125
1684,168548.46875
1685,176038.140625
1686,167574.46875
1687,160021.296875
1688,191657.84375
1689,189793.640625
1690,191682.328125
1691,170182.078125
1692,237124.6875
1693,154999.59375
1694,185079.609375
1695,162186.234375
1696,276919.96875
1697,168462.65625
1698,380398.40625
1699,333891.5625
1700,249336.640625
1701,254323.015625
1702,252984.078125
1703,252428.828125
1704,292124.0
1705,218829.328125
1706,425654.96875
1707,211280.015625
1708,204643.125
1709,258501.046875
1710,218602.8125
1711,240316.25
1712,259590.015625
1713,308806.5
1714,221753.078125
1715,191410.6875
1716,191195.234375
1717,169583.265625
1718,134535.953125
1719,201885.859375
1720,253210.015625
1721,163367.109375
1722,121941.5859375
1723,154567.6875
1724,230808.734375
1725,243305.375
1726,202281.3125
1727,172556.859375
1728,177133.625
1729,172197.328125
1730,162446.90625
1731,120347.1328125
1732,125473.2421875
1733,118121.859375
1734,118816.8125
1735,132959.796875
1736,115918.2734375
1737,312527.375
1738,225547.640625
1739,280719.6875
1740,242964.515625
1741,203908.484375
1742,179434.890625
1743,175224.453125
1744,301696.125
1745,217692.625
1746,166427.28125
1747,198118.125
1748,238840.953125
1749,148976.5
1750,122429.1328125
1751,232001.765625
1752,118024.90625
1753,152434.21875
1754,180421.21875
1755,160836.9375
1756,127594.140625
1757,120932.984375
1758,145157.5625
1759,159793.765625
1760,165781.453125
1761,139212.671875
1762,173250.578125
1763,172221.3125
1764,109884.890625
1765,180711.546875
1766,174930.578125
1767,226756.921875
1768,148697.859375
1769,164144.84375
1770,138118.765625
1771,124858.140625
1772,132600.421875
1773,138114.421875
1774,134798.71875
1775,125765.671875
1776,123289.265625
1777,106233.0078125
1778,139897.6875
1779,108858.1171875
1780,166704.484375
1781,126215.7734375
1782,93263.640625
1783,148891.5625
1784,101554.4609375
1785,125286.828125
1786,132191.703125
1787,160113.5
1788,58937.34765625
1789,95158.0078125
1790,86920.8359375
1791,169286.28125
1792,159639.921875
1793,134363.625
1794,144215.546875
1795,128687.2578125
1796,117692.3203125
1797,111815.75
1798,121556.453125
1799,107515.5
1800,123453.984375
1801,142289.0
1802,131299.890625
1803,151695.328125
1804,146978.640625
1805,133144.046875
1806,112362.5234375
1807,117068.0078125
1808,112347.6328125
1809,123101.046875
1810,151570.96875
1811,96772.0234375
1812,96747.65625
1813,128796.1640625
1814,95701.515625
1815,62801.3984375
1816,93810.5546875
1817,115784.6953125
1818,147632.4375
1819,134043.78125
1820,45005.59375
1821,107928.6953125
1822,153434.3125
1823,39182.26171875
1824,130451.0390625
1825,134064.875
1826,99677.5234375
1827,100805.671875
1828,140913.34375
1829,110392.75
1830,141986.984375
1831,128140.6953125
1832,85986.6953125
1833,141527.46875
1834,124918.640625
1835,115005.3203125
1836,126477.734375
1837,78208.5546875
1838,122639.359375
1839,88862.390625
1840,152514.046875
1841,133853.5625
1842,80685.109375
1843,127051.3671875
1844,127729.5234375
1845,143244.109375
1846,146974.15625
1847,158196.5
1848,65611.984375
1849,106814.7109375
1850,107307.3515625
1851,153331.328125
1852,121778.1875
1853,142470.140625
1854,161858.65625
1855,154276.234375
1856,221984.546875
1857,150141.21875
1858,138359.5
1859,116689.3671875
1860,144902.375
1861,116673.1171875
1862,294657.3125
1863,274247.40625
1864,274247.40625
1865,299807.4375
1866,341267.59375
1867,244218.984375
1868,310655.59375
1869,212461.640625
1870,233749.375
1871,235855.609375
1872,181897.15625
1873,223224.125
1874,149099.578125
1875,195262.46875
1876,204038.234375
1877,198958.046875
1878,212733.328125
1879,127264.6796875
1880,141289.984375
1881,242688.703125
1882,243720.84375
1883,192717.40625
1884,200674.03125
1885,240636.625
1886,299511.9375
1887,199006.25
1888,283895.21875
1889,171675.40625
1890,114183.6015625
1891,137551.953125
1892,106002.265625
1893,117397.71875
1894,118625.578125
1895,136501.03125
1896,129399.4453125
1897,119342.953125
1898,106381.8359375
1899,151004.953125
1900,135136.59375
1901,173758.234375
1902,149701.28125
1903,189556.5
1904,141774.953125
1905,197683.28125
1906,173339.8125
1907,204017.40625
1908,109918.4296875
1909,134584.578125
1910,119930.0859375
1911,235906.890625
1912,286537.75
1913,159860.078125
1914,44277.0390625
1915,313444.625
1916,75438.75
1917,260892.75
1918,140862.8125
1919,169654.28125
1920,154934.578125
1921,461606.375
1922,310773.8125
1923,211239.125
1924,215204.640625
1925,196222.546875
1926,411373.5625
1927,132649.5
1928,161098.0625
1929,114490.1171875
1930,129331.7109375
1931,155861.109375
1932,150978.03125
1933,194282.078125
1934,187647.25
1935,175395.3125
1936,196447.046875
1937,187774.171875
1938,182865.96875
1939,223468.65625
1940,181175.734375
1941,182696.359375
1942,180530.15625
1943,196123.765625
1944,376349.40625
1945,375527.3125
1946,166981.1875
1947,303066.46875
1948,159789.046875
1949,256622.21875
1950,185310.09375
1951,238863.28125
1952,221642.28125
1953,155030.0625
1954,174167.34375
1955,142794.5625
1956,268770.40625
1957,154233.421875
1958,321630.84375
1959,144949.375
1960,114834.4609375
1961,118484.5859375
1962,97165.046875
1963,102380.5546875
1964,111415.0859375
1965,147303.078125
1966,128608.859375
1967,256715.734375
1968,494253.8125
1969,412744.65625
1970,462466.5
1971,421171.21875
1972,366046.46875
1973,264981.78125
1974,317723.09375
1975,486394.375
1976,260100.015625
1977,366256.3125
1978,373236.90625
1979,323760.75
1980,192901.65625
1981,321597.40625
1982,216263.59375
1983,204262.3125
1984,170775.5
1985,224067.890625
1986,206072.203125
1987,180684.3125
1988,187820.015625
1989,195452.140625
1990,210441.859375
1991,232262.546875
1992,214776.328125
1993,167262.171875
1994,237654.6875
1995,185598.90625
1996,244393.484375
1997,307647.15625
1998,344638.65625
1999,244625.96875
2000,324684.03125
2001,273059.1875
2002,239702.125
2003,272815.28125
2004,252452.890625
2005,202403.46875
2006,213620.9375
2007,254425.875
2008,211649.28125
2009,198587.265625
2010,193159.1875
2011,139329.15625
2012,178872.609375
2013,188630.125
2014,198447.734375
2015,202967.3125
2016,202572.046875
2017,196200.46875
2018,120733.96875
2019,131105.578125
2020,105793.8125
2021,110349.171875
2022,177566.265625
2023,152620.109375
2024,278846.34375
2025,333320.46875
2026,172888.78125
2027,157489.609375
2028,155421.171875
2029,164675.28125
2030,248888.34375
2031,198782.421875
2032,224262.859375
2033,254073.328125
2034,163663.40625
2035,205212.625
2036,186783.453125
2037,192289.09375
2038,269530.9375
2039,204805.953125
2040,272525.59375
2041,268121.15625
2042,207665.46875
2043,167021.3125
2044,185867.96875
2045,204297.78125
2046,140453.28125
2047,151230.078125
2048,149429.125
2049,138244.484375
2050,170086.1875
2051,103935.9140625
2052,120371.9296875
2053,142372.34375
2054,81906.6640625
2055,162118.03125
2056,140671.78125
2057,118102.1484375
2058,239915.28125
2059,134593.828125
2060,175953.890625
2061,168192.0
2062,127014.78125
2063,109218.1171875
2064,144210.453125
2065,114968.1484375
2066,166915.75
2067,107237.578125
2068,136775.71875
2069,87537.3515625
2070,114467.296875
2071,104415.3828125
2072,140393.8125
2073,139154.671875
2074,176762.375
2075,149844.109375
2076,128971.0703125
2077,154275.796875
2078,128827.984375
2079,137404.96875
2080,115055.6796875
2081,128410.4375
2082,123241.65625
2083,153655.859375
2084,109311.0703125
2085,117018.671875
2086,110773.4609375
2087,129898.21875
2088,103414.265625
2089,76513.9296875
2090,138757.90625
2091,130515.125
2092,126115.1875
2093,142111.34375
2094,104978.921875
2095,153335.421875
2096,78319.09375
2097,90753.953125
2098,161834.890625
2099,54254.44921875
2100,98917.671875
2101,128356.6875
2102,121950.5390625
2103,105623.9453125
2104,139050.140625
2105,125164.7734375
2106,94011.078125
2107,238060.71875
2108,113603.46875
2109,115067.5234375
2110,144943.984375
2111,121815.8203125
2112,142436.578125
2113,122104.5078125
2114,106558.6171875
2115,161985.890625
2116,123595.9375
2117,156902.390625
2118,121290.4609375
2119,100658.6953125
2120,114046.90625
2121,87533.9296875
2122,113496.5859375
2123,75725.203125
2124,148887.578125
2125,141021.96875
2126,149441.09375
2127,157001.1875
2128,132573.734375
2129,97386.3046875
2130,144868.65625
2131,132586.390625
2132,123145.78125
2133,127191.03125
2134,123250.1171875
2135,92965.6171875
2136,87084.875
2137,113520.6171875
2138,130193.515625
2139,151731.078125
2140,139382.984375
2141,138004.75
2142,126415.265625
2143,150629.421875
2144,120131.2109375
2145,131971.765625
2146,163351.6875
2147,134286.375
2148,131501.015625
2149,137789.328125
2150,214988.015625
2151,103314.109375
2152,184612.984375
2153,161309.296875
2154,101257.7578125
2155,145791.03125
2156,317533.15625
2157,224589.046875
2158,245694.453125
2159,208834.25
2160,171154.75
2161,244058.5625
2162,436674.28125
2163,323970.78125
2164,223052.828125
2165,188370.359375
2166,158500.046875
2167,217604.0
2168,199144.84375
2169,197263.515625
2170,215656.015625
2171,151131.453125
2172,132367.4375
2173,158009.234375
2174,244354.796875
2175,282517.5
2176,327715.90625
2177,246092.875
2178,207344.6875
2179,143866.90625
2180,242717.40625
2181,189382.3125
2182,234938.109375
2183,196397.21875
2184,123459.984375
2185,120346.7890625
2186,147864.65625
2187,146595.21875
2188,160113.5
2189,294276.21875
2190,81700.859375
2191,85215.4765625
2192,89376.5859375
2193,94191.734375
2194,87120.34375
2195,106628.5546875
2196,101843.9765625
2197,110825.5546875
2198,154093.90625
2199,172677.859375
2200,154901.328125
2201,151358.34375
2202,192256.640625
2203,140460.375
2204,180290.484375
2205,122697.265625
2206,133887.53125
2207,194204.84375
2208,221371.25
2209,249388.71875
2210,116870.1171875
2211,112287.328125
2212,111933.3203125
2213,107997.78125
2214,138258.0625
2215,107875.59375
2216,150952.40625
2217,92485.703125
2218,52021.234375
2219,51887.453125
2220,51162.51953125
2221,311150.75
2222,304545.0
2223,298540.90625
2224,212414.4375
2225,130548.359375
2226,215930.140625
2227,205911.890625
2228,258556.03125
2229,240733.03125
2230,157255.03125
2231,216334.34375
2232,178489.875
2233,188826.125
2234,215448.1875
2235,237902.3125
2236,274156.9375
2237,341062.625
2238,191973.03125
2239,119932.03125
2240,159334.0625
2241,167063.6875
2242,125479.9453125
2243,135614.15625
2244,109096.6328125
2245,103741.5234375
2246,140572.0
2247,94711.3828125
2248,133373.296875
2249,129566.890625
2250,142226.328125
2251,131069.3203125
2252,174448.453125
2253,153283.078125
2254,174933.421875
2255,197786.4375
2256,180703.96875
2257,237384.0
2258,149710.265625
2259,180461.140625
2260,151625.90625
2261,180387.65625
2262,208790.046875
2263,387289.75
2264,397356.0625
2265,187175.390625
2266,285731.375
2267,418459.9375
2268,391481.84375
2269,144520.78125
2270,192763.171875
2271,195217.046875
2272,182760.484375
2273,173176.90625
2274,180469.21875
2275,155114.359375
2276,175429.4375
2277,189768.125
2278,152513.75
2279,127807.9921875
2280,124672.046875
2281,188351.859375
2282,195206.609375
2283,102101.203125
2284,110180.9140625
2285,133868.5
2286,124573.6328125
2287,337476.375
2288,266014.5625
2289,411991.15625
2290,441876.03125
2291,328412.65625
2292,458461.1875
2293,451212.21875
2294,430234.4375
2295,403729.0
2296,277327.25
2297,319555.15625
2298,318760.4375
2299,417919.9375
2300,331881.0625
2301,278063.75
2302,242365.59375
2303,227859.25
2304,233202.96875
2305,198312.640625
2306,199068.125
2307,207184.984375
2308,230984.46875
2309,249506.0
2310,200621.609375
2311,190863.84375
2312,186225.84375
2313,182988.4375
2314,161422.25
2315,181588.8125
2316,195235.46875
2317,186301.6875
2318,188160.296875
2319,174528.984375
2320,181591.0625
2321,229950.78125
2322,173169.140625
2323,178996.5
2324,161429.640625
2325,221642.703125
2326,161392.84375
2327,207398.28125
2328,223725.390625
2329,193998.8125
2330,186946.6875
2331,361455.625
2332,359134.9375
2333,314560.40625
2334,260524.53125
2335,245445.515625
2336,338361.3125
2337,197594.703125
2338,270075.40625
2339,228204.15625
2340,382358.8125
2341,234338.1875
2342,224832.0625
2343,218414.21875
2344,229210.75
2345,236003.890625
2346,200543.5625
2347,195320.015625
2348,228853.1875
2349,197690.640625
2350,274430.53125
2351,251144.40625
2352,252339.046875
2353,271711.25
2354,137689.5
2355,144205.234375
2356,163258.71875
2357,200379.71875
2358,207955.609375
2359,132397.359375
2360,121491.0859375
2361,144726.703125
2362,290432.3125
2363,136160.0
2364,155283.828125
2365,202033.765625
2366,166108.09375
2367,212005.421875
2368,203700.515625
2369,216861.703125
2370,169804.5
2371,176032.765625
2372,193354.1875
2373,258987.90625
2374,296481.90625
2375,250707.4375
2376,271074.03125
2377,354495.875
2378,136378.0625
2379,207053.421875
2380,141726.5625
2381,161173.046875
2382,189644.921875
2383,206495.75
2384,248211.125
2385,154168.875
2386,135079.765625
2387,138979.078125
2388,103488.359375
2389,123644.9765625
2390,141681.6875
2391,145754.46875
2392,119939.125
2393,154719.4375
2394,134938.015625
2395,208566.15625
2396,144194.5
2397,227619.46875
2398,136683.796875
2399,67394.328125
2400,58839.625
2401,109545.25
2402,136013.609375
2403,141252.671875
2404,150757.75
2405,153224.90625
2406,137162.640625
2407,127004.96875
2408,139855.671875
2409,124414.5390625
2410,177416.640625
2411,120933.90625
2412,163908.015625
2413,127567.0078125
2414,142906.953125
2415,134127.796875
2416,126327.53125
2417,125515.1328125
2418,127237.4921875
2419,134322.875
2420,123995.1015625
2421,146980.75
2422,112071.96875
2423,129886.453125
2424,153603.40625
2425,235838.734375
2426,131425.921875
2427,133186.84375
2428,173138.75
2429,114528.2265625
2430,129856.109375
2431,101712.1640625
2432,143754.171875
2433,150120.734375
2434,138458.234375
2435,155291.96875
2436,106667.40625
2437,110247.34375
2438,128899.875
2439,118733.4453125
2440,122138.28125
2441,95826.2734375
2442,97144.7578125
2443,121899.84375
2444,132115.828125
2445,82623.5
2446,125957.7265625
2447,157612.515625
2448,136158.1875
2449,112928.5625
2450,146039.84375
2451,133997.515625
2452,190909.171875
2453,94845.34375
2454,112136.96875
2455,114189.265625
2456,133637.75
2457,132732.0
2458,123674.703125
2459,119057.1640625
2460,131928.734375
2461,117877.4375
2462,146859.265625
2463,122986.515625
2464,173700.234375
2465,138223.53125
2466,109968.546875
2467,123715.046875
2468,74870.5234375
2469,75085.0390625
2470,204323.6875
2471,188155.265625
2472,170876.671875
2473,119026.2890625
2474,111197.6875
2475,191826.25
2476,120127.546875
2477,131655.609375
2478,149356.03125
2479,111729.6171875
2480,154128.296875
2481,129434.984375
2482,128986.8125
2483,115887.2109375
2484,125544.578125
2485,127921.890625
2486,156979.78125
2487,188447.796875
2488,146066.171875
2489,148514.75
2490,157152.484375
2491,91566.8203125
2492,194346.765625
2493,145203.109375
2494,152520.734375
2495,87929.34375
2496,249741.453125
2497,153367.453125
2498,107621.6796875
2499,83582.2265625
2500,143129.546875
2501,134260.25
2502,161390.375
2503,98631.8671875
2504,174387.078125
2505,221439.453125
2506,253485.9375
2507,286538.8125
2508,252475.046875
2509,227336.578125
2510,215044.40625
2511,180964.890625
2512,216313.296875
2513,214080.03125
2514,235961.125
2515,152068.3125
2516,173904.9375
2517,143748.546875
2518,149231.171875
2519,225353.90625
2520,216029.21875
2521,192596.140625
2522,219579.828125
2523,126053.140625
2524,134601.90625
2525,150183.3125
2526,140503.109375
2527,113642.15625
2528,135758.3125
2529,135384.390625
2530,124534.7890625
2531,277475.125
2532,222892.484375
2533,200032.03125
2534,225571.515625
2535,306871.21875
2536,228613.671875
2537,227518.546875
2538,176795.921875
2539,186893.390625
2540,190747.203125
2541,181221.1875
2542,182147.828125
2543,126938.9765625
2544,129950.3828125
2545,142679.390625
2546,123378.3046875
2547,139090.1875
2548,147882.5625
2549,163721.0
2550,284530.5625
2551,140729.078125
2552,133831.734375
2553,77487.734375
2554,95219.1015625
2555,105912.4296875
2556,97800.8515625
2557,113187.984375
2558,137343.015625
2559,146954.25
2560,151147.59375
2561,117066.4453125
2562,137561.140625
2563,155510.265625
2564,203041.46875
2565,130392.328125
2566,171181.359375
2567,146584.734375
2568,202035.125
2569,193975.125
2570,115363.2109375
2571,196665.609375
2572,143545.390625
2573,212842.5
2574,264639.0625
2575,132026.65625
2576,134396.171875
2577,166287.828125
2578,86566.6875
2579,82517.984375
2580,98625.84375
2581,104042.921875
2582,102811.0625
2583,283321.5625
2584,165542.734375
2585,200943.109375
2586,218903.015625
2587,188704.609375
2588,133107.46875
2589,150315.578125
2590,209647.015625
2591,199151.109375
2592,212528.3125
2593,258950.359375
2594,172056.65625
2595,192347.421875
2596,327015.3125
2597,199007.765625
2598,309242.65625
2599,301141.90625
2600,151273.0625
2601,144263.96875
2602,86624.828125
2603,96464.078125
2604,86128.7578125
2605,81070.6953125
2606,150845.1875
2607,196564.734375
2608,203469.078125
2609,174587.59375
2610,109127.125
2611,132979.953125
2612,154435.21875
2613,133073.078125
2614,136165.84375
2615,142631.234375
2616,139857.8125
2617,188487.171875
2618,184975.5
2619,190091.8125
2620,193214.46875
2621,179773.015625
2622,196124.140625
2623,242807.46875
2624,319961.65625
2625,280966.375
2626,174976.296875
2627,153297.84375
2628,487632.15625
2629,493153.9375
2630,325212.71875
2631,421397.40625
2632,459306.25
2633,288962.21875
2634,432903.09375
2635,159604.921875
2636,174455.9375
2637,170343.96875
2638,244802.171875
2639,196605.984375
2640,150954.84375
2641,110666.8125
2642,204966.171875
2643,98102.3984375
2644,119316.890625
2645,100770.8828125
2646,93409.7109375
2647,102158.859375
2648,140760.484375
2649,156858.265625
2650,126107.125
2651,138736.203125
2652,402180.3125
2653,237683.6875
2654,240347.421875
2655,413559.0625
2656,306466.46875
2657,319835.0625
2658,290257.3125
2659,295081.09375
2660,348521.28125
2661,315822.875
2662,357122.59375
2663,272379.0625
2664,246507.9375
2665,301242.15625
2666,254465.4375
2667,167946.125
2668,168671.0
2669,186681.234375
2670,261837.9375
2671,177363.6875
2672,187268.234375
2673,208048.453125
2674,192532.78125
2675,165260.84375
2676,189660.296875
2677,198435.625
2678,268052.90625
2679,266898.875
2680,273968.21875
2681,385489.65625
2682,341314.78125
2683,536914.4375
2684,316285.25
2685,339524.65625
2686,241783.828125
2687,304697.21875
2688,205402.734375
2689,187305.578125
2690,414434.0
2691,197879.265625
2692,137386.625
2693,183838.53125
2694,127988.1484375
2695,201005.96875
2696,188739.359375
2697,195525.40625
2698,210094.75
2699,178627.296875
2700,166350.796875
2701,151075.828125
2702,113968.40625
2703,123364.421875
2704,145372.984375
2705,117797.984375
2706,118519.0546875
2707,126259.359375
2708,130957.4921875
2709,102727.171875
2710,133013.3125
2711,254693.40625
2712,366810.375
2713,167342.75
2714,149472.59375
2715,180406.59375
2716,134412.703125
2717,179427.1875
2718,222423.84375
2719,156834.328125
2720,158339.59375
2721,131586.828125
2722,167631.0625
2723,138173.171875
2724,124385.0
2725,133734.765625
2726,148564.609375
2727,178379.09375
2728,173273.703125
2729,155206.546875
2730,148135.375
2731,117642.15625
2732,127990.7109375
2733,168648.328125
2734,141194.484375
2735,131841.453125
2736,139503.46875
2737,129730.84375
2738,136603.90625
2739,159551.65625
2740,131202.765625
2741,141819.453125
2742,143834.53125
2743,153574.703125
2744,156416.828125
2745,130118.9140625
2746,137932.765625
2747,137459.234375
2748,116865.8828125
2749,130047.3359375
2750,134701.953125
2751,133475.484375
2752,180538.078125
2753,148818.734375
2754,239077.265625
2755,131979.953125
2756,106994.25
2757,80010.1875
2758,81565.0078125
2759,158073.296875
2760,131380.3125
2761,143262.28125
2762,145681.515625
2763,185188.015625
2764,133209.953125
2765,286978.5625
2766,139595.15625
2767,92678.890625
2768,138762.53125
2769,134711.84375
2770,135485.015625
2771,116628.953125
2772,117186.9765625
2773,163972.890625
2774,139067.765625
2775,118978.5078125
2776,131934.265625
2777,138817.328125
2778,85331.203125
2779,119114.0625
2780,92906.4140625
2781,101092.28125
2782,96254.0078125
2783,110066.7578125
2784,129865.1484375
2785,140251.828125
2786,67749.53125
2787,124960.5859375
2788,82190.390625
2789,181767.09375
2790,89464.171875
2791,117910.0390625
2792,58349.60546875
2793,172265.828125
2794,118348.6171875
2795,123608.90625
2796,97774.7421875
2797,208464.34375
2798,118696.421875
2799,122315.34375
2800,64282.25390625
2801,111364.09375
2802,135763.359375
2803,155455.703125
2804,131778.34375
2805,99567.984375
2806,87750.90625
2807,151966.6875
2808,152362.703125
2809,136599.34375
2810,129342.3203125
2811,163537.796875
2812,156244.640625
2813,154219.15625
2814,156266.25
2815,102810.578125
2816,245257.15625
2817,153668.03125
2818,128201.9296875
2819,155148.234375
2820,138113.234375
2821,109437.59375
2822,218130.5
2823,326271.125
2824,179664.515625
2825,143087.234375
2826,120891.8125
2827,136357.125
2828,252666.78125
2829,208304.953125
2830,229664.125
2831,177133.796875
2832,293347.34375
2833,284938.4375
2834,209096.3125
2835,228668.40625
2836,193039.3125
2837,146034.828125
2838,151153.796875
2839,180022.640625
2840,190525.21875
2841,210748.953125
2842,233666.46875
2843,154368.375
2844,165658.328125
2845,119731.6953125
2846,213718.34375
2847,206372.125
2848,211136.0
2849,205916.796875
2850,277124.71875
2851,227131.578125
2852,232659.828125
2853,234747.0625
2854,144601.578125
2855,192436.78125
2856,208318.859375
2857,189138.640625
2858,200526.734375
2859,119733.5234375
2860,118971.2421875
2861,125912.2109375
2862,186265.453125
2863,128913.3984375
2864,234144.0625
2865,138281.796875
2866,134976.109375
2867,99042.7421875
2868,100128.0859375
2869,98056.1875
2870,124573.75
2871,89547.3984375
2872,50745.484375
2873,96481.8359375
2874,140819.703125
2875,111681.5703125
2876,158084.296875
2877,132302.5625
2878,151836.453125
2879,148071.390625
2880,110253.1328125
2881,145036.484375
2882,184889.609375
2883,201842.15625
2884,192682.859375
2885,198236.828125
2886,238892.65625
2887,92805.8984375
2888,136333.46875
2889,58859.32421875
2890,82352.4921875
2891,134440.78125
2892,40724.4609375
2893,66545.1484375
2894,42754.73046875
2895,322971.59375
2896,282513.46875
2897,217557.515625
2898,146478.9375
2899,203445.59375
2900,154740.984375
2901,204867.484375
2902,203590.0
2903,344846.09375
2904,359439.1875
2905,103421.5625
2906,193967.359375
2907,112341.6328125
2908,136807.8125
2909,142300.671875
2910,80519.84375
2911,86624.828125
2912,145169.328125
2913,92549.140625
2914,75050.4609375
2915,78799.78125
2916,91648.6796875
2917,169678.234375
2918,117784.7265625
2919,222421.9375
