Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDV24,2443.00282014,OUT046
FDI50,573.080414659,OUT019
FDS09,774.510661142,OUT035
NCC31,4075.11859578,OUT027
FDQ07,574.37325624,OUT019
FDC22,3126.31144657,OUT017
FDZ56,2780.830073,OUT046
FDZ40,130.921054494,OUT019
FDS46,2941.26184159,OUT027
DRD24,2066.59072881,OUT045
FDV45,3077.20730191,OUT017
FDL26,2527.6308339,OUT045
FDA56,2002.02548372,OUT018
FDN27,1966.31305378,OUT046
FDM20,3989.3334434,OUT049
FDO16,1335.8935836,OUT017
FDL03,3027.53451435,OUT035
FDE58,1947.92726325,OUT046
FDI02,2922.80018139,OUT027
NCC55,130.921054494,OUT019
FDR03,3222.57237515,OUT018
FDB14,1437.61795314,OUT017
FDR45,3967.23401505,OUT013
NCN07,2045.78594395,OUT017
FDM51,247.936834624,OUT019
FDT52,5854.6407462,OUT027
FDL26,2507.65232487,OUT046
NCZ42,3940.87963143,OUT046
DRI47,362.830571651,OUT019
FDW40,2084.79057537,OUT013
FDN34,2778.47950331,OUT046
FDS01,2940.71704349,OUT035
NCG55,1922.26541725,OUT045
FDC11,1367.81516747,OUT035
FDX35,3495.57232804,OUT018
NCB06,2576.27163335,OUT046
FDR09,574.044090198,OUT019
FDC53,1537.11176953,OUT017
FDY45,4118.34336651,OUT013
FDA22,386.01099216,OUT010
FDE02,1516.09605718,OUT035
FDW21,1632.58689192,OUT045
FDV34,1175.77710524,OUT046
FDS59,1652.52348187,OUT049
NCW17,2056.73091532,OUT017
NCK54,1958.09261848,OUT046
FDG17,573.080414659,OUT019
FDG35,2869.38783004,OUT017
FDD08,130.921054494,OUT010
NCO07,3628.11961748,OUT017
FDJ10,281.161715774,OUT010
FDW36,1648.29060224,OUT017
FDW21,239.59140985,OUT010
FDY19,1925.0625402,OUT017
DRE03,822.630050354,OUT013
NCC55,641.097552226,OUT049
FDH52,135.357426554,OUT010
FDO09,4068.92974358,OUT017
FDU43,3968.97028503,OUT045
FDX09,424.029116751,OUT010
FDH40,195.892892689,OUT019
FDW58,1645.85771312,OUT017
FDC47,3741.96605552,OUT017
NCR41,1495.06746767,OUT035
DRG49,3914.88339201,OUT035
FDC52,4035.69476745,OUT027
FDY13,1189.92185511,OUT046
FDY35,726.305090979,OUT013
FDI35,3115.24853769,OUT017
NCU18,2090.86614418,OUT049
FDY33,2496.51482882,OUT018
FDC15,4178.06473459,OUT027
FDU01,3063.00116253,OUT049
NCU42,2792.75372255,OUT046
NCV29,2844.67376301,OUT018
NCY30,3030.66829849,OUT017
FDQ46,1736.71196143,OUT049
FDG58,4069.12996713,OUT027
FDK33,3620.23486273,OUT017
NCD07,1905.10845456,OUT045
NCX29,3974.38235376,OUT027
NCT42,2421.51532984,OUT013
DRN59,754.39795382,OUT035
FDI44,1284.8353972,OUT035
FDA45,2838.96821502,OUT049
FDP31,1056.91616948,OUT045
FDY01,1937.23035173,OUT046
FDT09,2041.52681778,OUT018
DRH03,2819.22358818,OUT027
FDA36,2999.23425164,OUT018
NCF31,2462.86158982,OUT017
FDG14,2456.4827535,OUT049
FDG28,5854.6407462,OUT027
FDU14,4117.06878036,OUT049
FDY47,287.699622849,OUT019
FDI56,1384.10299404,OUT049
DRD01,1027.86348419,OUT013
FDM22,957.97639988,OUT046
FDH33,717.353272421,OUT013
DRZ24,1940.76262369,OUT013
NCQ38,1647.90041421,OUT046
FDO16,2297.10488509,OUT027
FDU07,4010.15298087,OUT027
NCB07,3001.44329972,OUT013
FDU48,2030.09835081,OUT045
NCM43,2662.75746852,OUT045
FDR31,361.243259968,OUT010
DRK49,611.886424824,OUT018
NCI30,575.784557958,OUT010
DRD60,3050.10754501,OUT017
NCG19,3784.99310139,OUT046
FDH12,1648.89553056,OUT035
FDM32,1432.88155317,OUT035
FDM27,2541.67068298,OUT035
NCU53,4261.20903335,OUT027
NCQ18,1563.30936432,OUT046
FDS10,2897.94869457,OUT013
FDB33,4178.06473459,OUT027
FDI12,1434.91456869,OUT013
NCW42,3649.89621611,OUT013
NCC06,2014.31739851,OUT018
FDW02,2013.63495196,OUT017
NCD43,1648.29060224,OUT017
FDM57,1341.80577743,OUT018
FDA58,3863.71513169,OUT017
FDK56,3135.4173893,OUT046
FDP52,3852.51648874,OUT045
FDW20,2010.45278832,OUT018
FDS52,1611.23249587,OUT049
NCT29,1949.79938163,OUT018
NCL54,2868.43417638,OUT013
FDC05,3088.80542267,OUT045
FDF34,3079.38804273,OUT035
FDP03,3002.47501746,OUT027
FDD32,189.338896041,OUT010
FDZ10,2020.85194402,OUT045
FDZ40,872.414830735,OUT035
FDD51,623.119509706,OUT018
NCY30,427.809140965,OUT019
FDP58,3682.72915585,OUT017
FDV49,4197.90933385,OUT017
FDY24,130.921054494,OUT019
NCO55,1653.04977449,OUT017
FDR13,1921.24655204,OUT017
FDS51,987.133591659,OUT017
FDP26,1647.70667183,OUT045
NCB54,3016.91165977,OUT027
FDF32,3077.24304997,OUT017
FDN31,3022.91002225,OUT018
DRM48,592.086188856,OUT017
FDN20,2757.63812755,OUT049
DRL01,3766.40706452,OUT046
FDV56,1643.41296146,OUT049
DRH13,2882.59383272,OUT027
FDA03,2498.64325939,OUT017
FDF47,5854.6407462,OUT027
FDX32,2507.27277094,OUT046
FDX57,1520.57988268,OUT049
NCA30,3025.6008364,OUT045
FDO49,825.48889127,OUT013
FDL04,248.81879977,OUT019
DRM48,597.420098526,OUT035
FDR16,3549.85413575,OUT013
NCC19,3034.06390626,OUT018
NCE42,3949.1418189,OUT045
FDY24,873.137209792,OUT017
FDH19,2844.73639177,OUT049
FDJ46,2837.34683682,OUT013
FDN45,574.444533861,OUT010
FDY08,2029.85455332,OUT035
FDZ37,1371.74192926,OUT035
NCT30,762.985481164,OUT045
DRY23,618.020109688,OUT018
NCZ30,1998.46850836,OUT018
FDC44,1856.32882591,OUT018
FDB45,1646.46264143,OUT035
FDY04,2571.9668226,OUT013
FDM27,2569.64209104,OUT046
FDZ43,3934.11813752,OUT017
FDT39,364.943527927,OUT019
NCC06,283.562862654,OUT019
FDL15,4069.12996713,OUT027
FDL57,4110.78837276,OUT017
FDU08,1555.74555197,OUT046
FDK40,4213.89630452,OUT017
FDQ12,573.405513576,OUT010
FDS48,2505.43400274,OUT017
FDP09,3614.2745439,OUT045
FDW21,1552.52823004,OUT049
FDY25,3066.69656529,OUT035
DRE13,1366.70172557,OUT017
FDV43,130.921054494,OUT019
FDD22,1735.81616113,OUT045
FDM46,233.766768299,OUT019
NCO30,481.550077399,OUT010
FDM25,2871.64226871,OUT046
NCN41,2027.17360314,OUT049
FDU24,1449.68723466,OUT045
FDZ50,3133.30625171,OUT046
FDP45,4028.6661481,OUT013
NCM54,2012.85185842,OUT045
FDW10,421.771583361,OUT019
FDP20,2018.38571846,OUT017
FDK32,2507.66035658,OUT046
FDN52,1372.69337798,OUT049
FDM58,1717.41603034,OUT045
FDZ46,2907.95239144,OUT027
NCA18,1867.99063944,OUT018
FDD35,2079.53343534,OUT046
NCK31,762.494216167,OUT035
FDI40,2846.31500487,OUT027
FDT50,238.8892055,OUT019
NCT06,2615.61370654,OUT046
FDT31,3016.02478044,OUT035
FDT45,862.23630197,OUT049
FDT13,3092.34289513,OUT045
FDO50,1389.91657669,OUT045
NCU18,280.481505573,OUT010
NCR54,3099.50636584,OUT049
NCO18,2839.52556682,OUT018
FDU09,876.370737564,OUT045
FDT13,3012.30670196,OUT018
FDE09,1763.1782577,OUT046
NCK53,247.936834624,OUT019
FDG45,3581.47894669,OUT049
DRH15,676.969229865,OUT035
FDO21,573.080414659,OUT019
FDD14,5150.8822371,OUT027
FDC09,1649.43926645,OUT046
FDH45,1020.73793324,OUT027
FDV32,1123.68949764,OUT046
FDG12,1985.30862496,OUT035
FDS32,2080.22006918,OUT013
NCL55,3815.42639113,OUT018
DRE01,3866.12841312,OUT035
DRE15,1275.3729099,OUT049
NCL42,3959.30790615,OUT045
FDP31,1229.1311426,OUT013
FDN33,1428.49220006,OUT018
FDZ59,2556.93570306,OUT046
FDE45,428.073038223,OUT010
FDJ07,1983.47596286,OUT013
FDQ45,3017.52536881,OUT018
FDM33,5854.6407462,OUT027
FDO15,150.700942107,OUT010
FDM46,1465.72452179,OUT013
FDR03,3419.20864432,OUT045
FDY49,2643.71761145,OUT018
FDQ60,1931.13168933,OUT045
FDW10,2845.87551088,OUT049
FDO51,682.675125462,OUT049
FDJ40,1634.53372043,OUT018
FDS20,3039.43950104,OUT018
FDU45,1814.46746981,OUT013
FDV02,2769.97572303,OUT035
FDN09,3998.68333908,OUT046
NCM55,5157.78717684,OUT027
FDN23,2377.45408793,OUT018
FDY31,362.700439845,OUT010
FDW03,241.002676171,OUT010
FDD14,3054.81722717,OUT046
FDV23,2003.84590979,OUT017
DRI03,2861.977534,OUT045
FDN13,1564.80404752,OUT035
FDF45,1333.41467428,OUT027
FDU46,1373.99561308,OUT035
FDB57,3687.61049728,OUT049
FDV12,1559.24598187,OUT049
FDQ58,2421.33598063,OUT013
NCA18,1904.14514421,OUT017
FDH52,986.896594641,OUT049
FDM24,2378.59210252,OUT018
NCP43,4837.8950942,OUT027
NCO18,426.084415496,OUT019
FDM32,1397.09491488,OUT017
NCL07,598.975109991,OUT017
FDK03,4058.91740277,OUT013
FDP59,1644.61842498,OUT017
FDQ24,4074.61424584,OUT049
FDQ16,1632.1008313,OUT018
FDU44,2531.11387806,OUT013
FDH28,130.921054494,OUT010
FDV28,130.921054494,OUT019
FDM22,870.350221749,OUT045
FDR56,3105.0861012,OUT046
FDV39,3104.95241514,OUT049
FDU37,168.016452764,OUT019
FDQ11,574.539980412,OUT010
FDX02,3774.81571386,OUT045
NCS42,1422.62276811,OUT018
FDY57,2819.22358818,OUT027
FDB21,3845.8136851,OUT049
FDE28,3849.67724075,OUT017
FDQ55,1935.43973693,OUT017
FDA48,3663.4934839,OUT049
FDZ19,2856.54826472,OUT045
NCC43,3981.94550045,OUT045
NCV18,1356.06321171,OUT046
NCA42,2467.82471093,OUT018
FDY45,4175.38910826,OUT046
NCC30,2946.70313928,OUT045
FDM57,1433.0705697,OUT013
FDL09,386.906858644,OUT010
FDB09,3002.47501746,OUT027
FDT44,1939.99276607,OUT035
NCT06,4261.20903335,OUT027
FDX26,3125.17779871,OUT049
FDK32,2477.02972692,OUT013
DRA12,2131.5760538,OUT046
FDO46,494.975691918,OUT010
FDE52,1432.00829468,OUT013
NCH42,3803.4403327,OUT045
FDV08,620.316992112,OUT035
FDB47,3377.45008059,OUT018
FDC28,261.039409824,OUT010
FDD22,1924.14231345,OUT046
FDS07,2937.5045616,OUT027
DRI13,3667.80548768,OUT045
FDG32,3448.9583802,OUT018
FDU14,4132.04406693,OUT017
FDD28,131.492751863,OUT019
NCP41,1658.64603933,OUT017
FDS08,2873.88448165,OUT049
FDX47,2521.88290352,OUT045
FDC53,246.124968232,OUT019
FDQ19,4013.72860773,OUT035
FDL14,2481.53447773,OUT045
FDM33,572.984968107,OUT019
FDA51,1889.55863682,OUT045
FDZ27,766.445964274,OUT018
FDT04,651.097255109,OUT046
DRC13,2047.03262188,OUT049
FDR16,5854.6407462,OUT027
FDQ03,5854.6407462,OUT027
FDE38,2693.85033328,OUT035
DRH23,1280.28061603,OUT027
FDT11,497.400055135,OUT019
FDD09,3006.92988351,OUT035
FDR40,1334.16730093,OUT045
FDX07,3041.6623719,OUT017
FDR07,1534.93778911,OUT035
FDA51,1889.35712838,OUT017
FDT59,573.056791455,OUT019
FDF20,3080.53716553,OUT017
FDR13,1913.401108,OUT045
FDY26,3605.0821035,OUT049
FDW04,2025.95022741,OUT017
FDK52,3829.85775799,OUT017
FDN60,2537.91504123,OUT049
FDM09,412.63364244,OUT019
FDP46,1366.60811527,OUT049
FDB50,168.016452764,OUT019
NCQ29,4023.12961716,OUT049
FDP16,5854.6407462,OUT027
FDX33,2492.41521404,OUT018
FDP07,507.520720369,OUT010
FDN22,3999.61327116,OUT046
FDF39,4124.69882308,OUT049
FDS21,964.949598794,OUT017
NCM42,1652.63836238,OUT013
FDK50,383.398579221,OUT019
DRF13,4004.31746866,OUT027
FDH35,2505.82022414,OUT018
FDP60,1544.02411979,OUT018
DRJ49,3016.91165977,OUT027
NCT42,362.682654186,OUT019
FDE38,2658.41122438,OUT049
FDI04,3123.94147036,OUT049
NCH54,2573.83350985,OUT045
FDT56,918.490281961,OUT049
DRD15,3519.6345932,OUT018
FDV58,3039.5955652,OUT013
FDP21,3124.80341439,OUT049
FDH05,3684.64049979,OUT013
FDR10,4249.48931159,OUT027
NCP06,2516.47674818,OUT045
FDF33,1643.07222656,OUT049
DRK37,3108.79514002,OUT013
DRH49,1331.14063256,OUT045
FDT58,2632.69935524,OUT013
FDD41,1626.71433871,OUT018
FDP40,1683.82207861,OUT018
FDM51,2845.31057866,OUT027
FDO45,197.627895095,OUT010
FDW33,241.176452196,OUT010
FDY24,874.040983905,OUT045
FDB10,572.382622321,OUT010
FDM40,2066.0423205,OUT035
NCI06,3048.1582431,OUT017
FDW12,336.472918033,OUT019
FDX48,4081.37041958,OUT027
NCW05,2880.87458819,OUT027
FDX27,1510.33993918,OUT017
DRM37,3099.33615456,OUT045
FDA38,3909.59990652,OUT045
FDR36,649.120361655,OUT046
FDZ45,3156.31350677,OUT046
FDG05,2518.34515995,OUT017
FDK28,4196.30388214,OUT013
FDV47,1358.01073868,OUT045
FDN21,2580.92275261,OUT045
FDP20,3007.9680196,OUT027
FDI35,3104.29460348,OUT045
DRY23,721.224130824,OUT013
FDA56,2035.87391294,OUT017
FDB09,2013.75729312,OUT013
NCO26,2941.26184159,OUT027
FDQ49,2468.01289574,OUT018
FDI52,3002.47501746,OUT027
FDZ44,2941.26184159,OUT027
FDZ09,2526.33521343,OUT018
FDY03,1912.88497407,OUT049
NCG42,2046.59997415,OUT017
DRI13,5854.6407462,OUT027
FDQ32,2034.63260676,OUT013
FDW16,1391.98600332,OUT035
FDU27,783.288174713,OUT046
FDR28,384.793150541,OUT010
FDQ49,379.824265307,OUT010
FDS37,1949.93848507,OUT046
FDW26,3414.62262747,OUT018
FDX12,3725.49416972,OUT018
NCP06,2467.65393096,OUT013
FDW45,362.003781276,OUT010
NCN30,1486.98075143,OUT049
FDN24,863.89552416,OUT049
NCL41,1009.49645903,OUT027
FDR02,260.416319134,OUT019
FDD09,447.636438655,OUT010
FDS33,198.158424937,OUT010
FDU22,1984.71065733,OUT045
FDI53,2514.05501283,OUT013
DRH01,2855.41144797,OUT049
FDX32,2107.93058731,OUT013
NCP30,609.380706855,OUT018
FDB60,3067.39380179,OUT045
FDB14,1434.98313403,OUT049
NCP02,874.800939605,OUT035
FDJ10,2031.8155631,OUT017
FDG34,1723.78672772,OUT046
NCB18,1374.00983341,OUT017
FDM16,1137.83009073,OUT049
FDW25,1343.09187667,OUT018
FDB35,222.233233762,OUT010
DRN11,2111.36204785,OUT013
FDF41,572.933246566,OUT019
FDH16,1376.74520638,OUT045
NCQ50,3410.70148406,OUT018
DRH23,904.839323591,OUT018
DRJ37,2423.68006825,OUT013
DRJ24,5150.8822371,OUT027
FDY16,3066.65937595,OUT035
FDQ27,1649.38814759,OUT045
FDZ33,2471.59763246,OUT045
FDF29,2078.1902779,OUT045
FDA08,2563.95029106,OUT049
FDG31,1114.3516312,OUT046
FDE34,465.131679243,OUT019
NCR30,1482.38591506,OUT027
FDV33,4151.67087723,OUT035
DRZ24,1947.63693546,OUT018
NCL54,2870.6618236,OUT035
FDR12,2896.91363999,OUT049
NCC54,3792.36465751,OUT046
DRN59,818.608493719,OUT013
FDX50,261.729669692,OUT019
FDV31,4778.28933303,OUT027
NCA29,4431.54650474,OUT027
FDW60,2934.16114251,OUT049
FDX08,3093.76709814,OUT017
DRD49,3759.39722284,OUT013
FDD33,3803.71386226,OUT046
FDW35,717.973281312,OUT013
FDJ36,1647.18363056,OUT017
FDV51,2684.58152525,OUT035
FDW36,1652.83728969,OUT046
FDH35,2577.74004436,OUT046
NCS30,3016.91165977,OUT027
FDN49,603.767082498,OUT017
FDL08,3725.50697295,OUT018
FDI09,3854.15595166,OUT013
FDP19,1990.14335502,OUT018
FDU21,130.921054494,OUT010
NCP41,1650.7671674,OUT045
FDY10,1825.49248771,OUT013
FDP12,589.350575839,OUT018
NCN26,1951.18428745,OUT049
FDK44,2834.3983778,OUT013
FDC28,1652.44159483,OUT049
FDJ41,5854.6407462,OUT027
NCT29,1997.78754146,OUT035
NCH42,574.139536749,OUT019
FDU60,2596.25085365,OUT018
FDS02,3102.94620608,OUT045
FDC51,2080.07565887,OUT046
FDU03,3047.06199458,OUT013
FDX39,3651.83536931,OUT045
NCY05,130.921054494,OUT010
NCL06,5854.6407462,OUT027
FDD32,1286.03004535,OUT035
NCN41,1994.16504218,OUT045
NCX53,2143.94945064,OUT049
FDU57,364.24477728,OUT019
FDQ23,1650.36843457,OUT046
FDQ52,4032.49730449,OUT045
FDC14,623.360216876,OUT045
FDY09,2921.45363568,OUT035
FDQ28,2535.99507662,OUT045
FDV25,3759.23626632,OUT046
FDJ07,1945.4595925,OUT035
DRB25,1643.59066469,OUT049
FDK52,572.984968107,OUT019
FDY52,1413.75482583,OUT027
FDB28,3116.73221846,OUT046
FDT36,594.929115866,OUT035
FDV25,3821.16842731,OUT017
NCN07,3016.91165977,OUT027
FDC57,3023.62457852,OUT017
FDQ03,3607.68652812,OUT018
FDU23,2707.22777293,OUT017
NCX41,3642.97293262,OUT035
NCD06,759.232488635,OUT035
FDW08,1651.06109496,OUT045
NCU29,2451.72649322,OUT017
NCE06,2495.61103065,OUT013
FDV52,270.884753838,OUT010
FDB02,2923.93788458,OUT017
NCR18,636.412013227,OUT045
FDK16,1488.05750605,OUT049
NCQ29,573.87674687,OUT010
FDZ01,247.029285628,OUT019
FDW27,2524.3860695,OUT035
FDD17,3617.18892039,OUT018
FDW39,2869.66458999,OUT013
DRH59,1102.13302423,OUT045
FDS52,1638.59040504,OUT013
FDU40,5765.95041572,OUT027
NCF54,2835.14674581,OUT013
FDH46,1649.38814759,OUT045
NCP14,1641.12180958,OUT049
FDH50,3155.22688643,OUT049
DRF15,368.070072374,OUT010
FDV27,2562.38638047,OUT027
NCJ06,2032.87339316,OUT049
FDN02,3204.90881829,OUT018
FDQ51,777.093540041,OUT049
FDQ07,3722.49812284,OUT017
FDS45,1641.12180958,OUT049
NCJ06,2006.69278496,OUT045
FDD36,1952.74494124,OUT035
FDY25,3109.19294665,OUT045
FDU52,2454.61013065,OUT046
DRK47,3823.71150009,OUT017
NCL30,2017.89849131,OUT017
FDN22,4023.03800311,OUT035
NCF30,3007.9680196,OUT027
FDK03,4116.05673844,OUT035
FDT45,874.249772114,OUT017
NCC54,5854.6407462,OUT027
FDP08,2930.08587369,OUT018
FDU44,2599.96170138,OUT046
DRG39,835.36494691,OUT035
FDU32,2068.77044236,OUT049
FDY27,2975.69120333,OUT049
NCP54,2036.09801469,OUT013
NCZ41,2040.64870917,OUT049
DRL49,2201.97965394,OUT013
FDI05,1262.50141081,OUT018
FDY56,3789.35409787,OUT045
DRC13,2035.98292745,OUT013
NCV29,2994.26307477,OUT017
FDR24,1379.67157816,OUT049
FDZ34,3030.72040713,OUT018
FDP37,2000.81338396,OUT035
FDX08,4837.8950942,OUT027
FDS57,2070.36372299,OUT045
NCG18,1640.19264146,OUT049
FDK25,2670.88342821,OUT018
FDH53,1288.00115635,OUT049
DRI59,3532.90843451,OUT018
FDA52,2869.46172596,OUT046
FDT20,130.921054494,OUT010
FDE36,383.620815291,OUT019
FDI24,2867.63243739,OUT017
FDB28,3061.41416893,OUT018
FDV11,2878.08177369,OUT017
FDP01,2514.30867519,OUT046
FDD34,4252.17309992,OUT027
FDJ50,1129.73016897,OUT027
FDZ44,1946.65472732,OUT013
DRO59,1182.27867301,OUT035
DRB48,623.942128253,OUT045
FDR21,2745.96734991,OUT018
NCE42,574.84552325,OUT010
FDO23,1446.70179921,OUT046
NCE30,3382.747815,OUT018
FDQ22,595.295202196,OUT035
FDY01,1905.37058059,OUT045
FDS08,2890.17457015,OUT017
FDG28,3723.55461819,OUT018
FDQ51,766.015367048,OUT018
FDB05,4012.14910677,OUT017
FDO56,1932.90477671,OUT049
FDE02,1419.79323106,OUT018
FDN45,3715.2049789,OUT017
FDS09,824.925848082,OUT013
NCA54,2948.58550919,OUT018
FDP09,571.804950815,OUT010
FDC53,1562.80709775,OUT045
NCM55,3101.48017221,OUT017
FDL09,2664.25535767,OUT018
FDA11,234.595363901,OUT019
FDA50,1497.78067694,OUT045
FDC23,2927.46141618,OUT017
FDE22,2529.67775146,OUT049
FDD23,3135.0682039,OUT046
NCA29,2911.33557635,OUT049
FDK38,2440.26932559,OUT046
DRC13,2046.40314121,OUT046
NCP43,2947.0405679,OUT049
FDX28,1560.91786145,OUT049
FDF08,1377.72960851,OUT049
FDZ33,2456.550166,OUT046
FDD10,2896.20962146,OUT049
FDO58,2596.90563011,OUT017
FDI50,3896.08888948,OUT017
FDO58,2616.99618442,OUT045
FDX08,3032.3654794,OUT013
NCK17,130.921054494,OUT010
FDF39,4197.06872369,OUT035
FDU45,265.192300814,OUT010
NCJ18,1864.09273572,OUT018
DRC27,574.206462561,OUT019
DRC25,1363.45311082,OUT035
