Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDY27,2915.59408418,OUT017
FDV56,1930.69075535,OUT035
FDT59,3660.18564792,OUT046
FDB23,3617.91902354,OUT046
FDR49,722.271712908,OUT045
FDB03,1934.50241349,OUT010
FDN39,2619.62029809,OUT045
FDX02,4964.09924007,OUT027
FDQ16,3180.35698493,OUT027
FDU35,1345.62674306,OUT018
NCT29,1974.36991574,OUT013
FDZ27,835.756682328,OUT046
FDN57,2336.44776876,OUT017
FDA03,2099.10667524,OUT018
FDZ36,2926.08030639,OUT045
NCU05,1340.66153469,OUT013
FDT39,2189.35763381,OUT018
FDK60,1697.01166019,OUT017
FDZ25,2821.52939209,OUT017
FDG12,2017.12051426,OUT046
DRB01,1122.48867971,OUT019
NCC43,5366.13018077,OUT027
FDX13,2027.50743295,OUT019
FDM22,1014.62230538,OUT049
FDJ03,2298.88628552,OUT027
FDU14,3678.57797547,OUT018
FDB33,642.598150832,OUT010
FDP27,3028.66879295,OUT046
FDO38,-644.744086287,OUT010
FDE28,5127.14278743,OUT027
FDO27,1698.65111168,OUT035
DRL23,3159.22274803,OUT027
FDS28,983.028144046,OUT046
FDX24,1541.29630089,OUT013
FDZ02,1732.60377582,OUT035
FDL46,1828.14516207,OUT045
FDS60,4280.34751121,OUT027
NCO06,648.774711205,OUT017
FDO16,1519.04157946,OUT035
FDC60,1535.89113398,OUT049
FDA48,3210.14611069,OUT018
FDZ36,4428.84620274,OUT027
FDK27,1891.8131655,OUT045
FDW23,406.266532858,OUT018
FDM14,1519.28515597,OUT018
FDM14,1784.11663051,OUT013
FDW60,2601.76320115,OUT018
FDE21,1910.16024218,OUT013
NCM42,1882.20811761,OUT035
FDY59,-368.618598065,OUT010
DRI49,1385.03649743,OUT049
FDT28,516.960433634,OUT019
FDQ22,425.017531111,OUT018
FDR60,1331.58690297,OUT049
FDC50,-375.454884455,OUT019
FDV24,2446.9663288,OUT013
DRF48,1081.29588801,OUT010
FDQ47,671.86509679,OUT046
DRN36,1651.01668099,OUT049
NCY06,2175.21736587,OUT035
FDE52,1628.08839585,OUT035
NCB54,1964.77452066,OUT045
NCF31,2548.07965591,OUT035
FDJ08,4440.70165224,OUT027
NCC07,1790.64045206,OUT017
NCD19,2329.13541369,OUT027
FDL46,1997.95664035,OUT049
FDM20,3831.39094776,OUT045
NCI06,948.716628613,OUT010
DRM11,4203.16504049,OUT035
NCH07,2238.58654254,OUT018
FDS23,2096.71067067,OUT013
FDO49,606.66143,OUT018
FDS35,1159.94585008,OUT049
DRK39,1282.01516247,OUT045
DRI39,1039.8076791,OUT049
FDV04,2631.19118743,OUT017
NCN14,3006.60860986,OUT035
FDH08,3685.83312594,OUT013
FDS20,2919.25943038,OUT046
FDV40,1329.33583098,OUT049
FDZ48,-121.301476227,OUT010
FDS24,2899.06334252,OUT027
FDK44,2847.36154629,OUT049
FDS48,2350.81571055,OUT045
FDK26,1105.34166394,OUT010
FDD23,2972.69726601,OUT045
NCH54,2641.79478794,OUT017
NCP14,-209.652652266,OUT010
FDM60,-1181.8059693,OUT010
FDV24,2498.5529701,OUT017
FDH08,3355.97787538,OUT018
FDS12,3470.27393408,OUT027
FDR39,4302.4783806,OUT027
FDP12,2110.74780695,OUT027
DRF60,5157.10594908,OUT027
FDC09,1832.62951624,OUT035
FDF50,2874.89225689,OUT018
FDG28,4015.26735631,OUT035
NCE19,998.153934899,OUT017
NCM53,-170.565865185,OUT010
NCN18,1850.82566426,OUT049
FDF32,3284.95467879,OUT035
FDF11,3849.83945929,OUT013
DRI59,3631.26518046,OUT049
NCG54,2806.1665881,OUT035
FDM44,1658.52267478,OUT046
FDT57,3470.69548458,OUT018
FDV24,2420.09141525,OUT046
FDI50,1744.51885446,OUT019
FDS09,1027.6490788,OUT035
NCC31,3889.32103084,OUT027
FDQ07,1595.43389209,OUT019
FDC22,3157.07488052,OUT017
FDZ56,2711.14425365,OUT046
FDZ40,-984.617429568,OUT019
FDS46,3378.2564193,OUT027
DRD24,2183.83548977,OUT045
FDV45,3092.21892239,OUT017
FDL26,2427.08040074,OUT045
FDA56,1719.83399822,OUT018
FDN27,1917.20687948,OUT046
FDM20,3951.95633011,OUT049
FDO16,1450.04795973,OUT017
FDL03,3270.38818192,OUT035
FDE58,1897.47557971,OUT046
FDI02,3274.12313054,OUT027
NCC55,-1241.46504066,OUT019
FDR03,3035.73169427,OUT018
FDB14,1624.70803443,OUT017
FDR45,3836.36574521,OUT013
NCN07,2159.81645836,OUT017
FDM51,-198.291997038,OUT019
FDT52,5337.16767167,OUT027
FDL26,2471.91422699,OUT046
NCZ42,3771.6764059,OUT046
DRI47,425.383771258,OUT019
FDW40,2316.97254181,OUT013
FDN34,2741.98586594,OUT046
FDS01,2969.95979605,OUT035
NCG55,1800.31364365,OUT045
FDC11,1545.62770582,OUT035
FDX35,3345.34244463,OUT018
NCB06,2546.55977249,OUT046
FDR09,2195.356487,OUT019
FDC53,1669.36923528,OUT017
FDY45,4058.82224395,OUT013
FDA22,774.143699167,OUT010
FDE02,1670.01765484,OUT035
FDW21,1619.78306074,OUT045
FDV34,1265.51888552,OUT046
FDS59,1882.75524297,OUT049
NCW17,2128.78044813,OUT017
NCK54,1885.06540733,OUT046
FDG17,1997.46861267,OUT019
FDG35,2883.12963916,OUT017
FDD08,-1237.91530051,OUT010
NCO07,3418.96323215,OUT017
FDJ10,392.855111996,OUT010
FDW36,1773.29963945,OUT017
FDW21,-217.933066246,OUT010
FDY19,1991.85193788,OUT017
DRE03,822.151972871,OUT013
NCC55,728.174994471,OUT049
FDH52,-806.141515369,OUT010
FDO09,4285.720115,OUT017
FDU43,3758.94198327,OUT045
FDX09,879.322559614,OUT010
FDH40,-506.791511006,OUT019
FDW58,1786.01623977,OUT017
FDC47,3672.51045378,OUT017
NCR41,1651.6243072,OUT035
DRG49,3977.27933111,OUT035
FDC52,3908.05095994,OUT027
FDY13,1243.25195338,OUT046
FDY35,824.810532156,OUT013
FDI35,2978.27499022,OUT017
NCU18,2327.88182604,OUT049
FDY33,2292.23713866,OUT018
FDC15,3932.54419554,OUT027
FDU01,3084.59416889,OUT049
NCU42,2696.55038418,OUT046
NCV29,2545.16345575,OUT018
NCY30,2979.35160991,OUT017
FDQ46,1886.5528352,OUT049
FDG58,3921.41802764,OUT027
FDK33,3469.78965846,OUT017
NCD07,1789.41085174,OUT045
NCX29,3722.55581274,OUT027
NCT42,2385.09244969,OUT013
DRN59,899.390095124,OUT035
FDI44,1421.2860913,OUT035
FDA45,2902.80630197,OUT049
FDP31,1055.62214306,OUT045
FDY01,1888.3509404,OUT046
FDT09,1905.60851872,OUT018
DRH03,2966.27852148,OUT027
FDA36,2705.63736295,OUT018
NCF31,2519.30897334,OUT017
FDG14,2534.34772323,OUT049
FDG28,5346.21443208,OUT027
FDU14,4032.36621014,OUT049
FDY47,241.982352475,OUT019
FDI56,1551.36647715,OUT049
DRD01,997.385539137,OUT013
FDM22,971.154572309,OUT046
FDH33,748.38833023,OUT013
DRZ24,1919.52420667,OUT013
NCQ38,1701.61479393,OUT046
FDO16,2815.90909665,OUT027
FDU07,3819.61446004,OUT027
NCB07,3092.98046325,OUT013
FDU48,2063.0064911,OUT045
NCM43,2559.98712395,OUT045
FDR31,443.441377776,OUT010
DRK49,434.116456317,OUT018
NCI30,1941.3821414,OUT010
DRD60,2955.72885569,OUT017
NCG19,3698.5614266,OUT046
FDH12,1825.73028327,OUT035
FDM32,1627.585945,OUT035
FDM27,2641.36798832,OUT035
NCU53,4059.68649495,OUT027
NCQ18,1591.83998744,OUT046
FDS10,2878.95602377,OUT013
FDB33,3952.31769036,OUT027
FDI12,1461.55269176,OUT013
NCW42,3512.45990378,OUT013
NCC06,1785.49571044,OUT018
FDW02,2148.17953902,OUT017
NCD43,1763.82215342,OUT017
FDM57,1125.67419667,OUT018
FDA58,3823.49878949,OUT017
FDK56,2942.70613409,OUT046
FDP52,3630.77535171,OUT045
FDW20,1732.22684796,OUT018
FDS52,1717.54491436,OUT049
NCT29,1644.48457841,OUT018
NCL54,2815.09139483,OUT013
FDC05,3116.0684732,OUT045
FDF34,3290.64102528,OUT035
FDP03,3470.26195173,OUT027
FDD32,-501.929459508,OUT010
FDZ10,1992.57908839,OUT045
FDZ40,1043.64527606,OUT035
FDD51,478.017516131,OUT018
NCY30,945.636983259,OUT019
FDP58,3526.05977626,OUT017
FDV49,4258.43461846,OUT017
FDY24,-994.581784216,OUT019
NCO55,1798.76599981,OUT017
FDR13,2006.61045217,OUT017
FDS51,1125.69642652,OUT017
FDP26,1627.77155483,OUT045
NCB54,3492.71565343,OUT027
FDF32,3212.82413494,OUT017
FDN31,2734.86382357,OUT018
DRM48,699.739313822,OUT017
FDN20,2777.54037831,OUT049
DRL01,3713.32696897,OUT046
FDV56,1857.36785442,OUT049
DRH13,3167.91894735,OUT027
FDA03,2452.74973313,OUT017
FDF47,4970.16287408,OUT027
FDX32,2382.0909506,OUT046
FDX57,1686.47101309,OUT049
NCA30,2939.7724546,OUT045
FDO49,904.016204039,OUT013
FDL04,-207.980069669,OUT019
DRM48,759.519305128,OUT035
FDR16,3418.33200192,OUT013
NCC19,2767.82257181,OUT018
NCE42,3650.64243899,OUT045
FDY24,1037.27660349,OUT017
FDH19,2876.12005288,OUT049
FDJ46,2789.03925543,OUT013
FDN45,1635.13158195,OUT010
FDY08,2390.29744436,OUT035
FDZ37,1584.03275087,OUT035
NCT30,729.080433869,OUT045
DRY23,471.532724381,OUT018
NCZ30,1678.41260661,OUT018
FDC44,1548.21551874,OUT018
FDB45,1827.93528904,OUT035
FDY04,2666.40188394,OUT013
FDM27,2567.16450555,OUT046
FDZ43,3931.85643398,OUT017
FDT39,555.763823106,OUT019
NCC06,127.000534289,OUT019
FDL15,3888.40027703,OUT027
FDL57,4182.55455343,OUT017
FDU08,1617.29450571,OUT046
FDK40,4255.37472384,OUT017
FDQ12,1722.86034014,OUT010
FDS48,2506.44967429,OUT017
FDP09,3303.7383267,OUT045
FDW21,1731.05768106,OUT049
FDY25,3010.07622552,OUT035
DRE13,1476.30870685,OUT017
FDV43,-1166.77096529,OUT019
FDD22,1741.76154642,OUT045
FDM46,-411.775778617,OUT019
NCO30,1025.33682887,OUT010
FDM25,2809.76254475,OUT046
NCN41,2040.77128327,OUT049
FDU24,1485.63885166,OUT045
FDZ50,2961.99490359,OUT046
FDP45,4034.19629294,OUT013
NCM54,1952.80232472,OUT045
FDW10,887.898866124,OUT019
FDP20,2143.85678527,OUT017
FDK32,2459.82842107,OUT046
FDN52,1539.34467577,OUT049
FDM58,1770.99079509,OUT045
FDZ46,3223.70940349,OUT027
NCA18,1603.86574274,OUT018
FDD35,1975.71729039,OUT046
NCK31,954.669972259,OUT035
FDI40,3091.7913368,OUT027
FDT50,-286.770866141,OUT019
NCT06,2620.28374359,OUT046
FDT31,3118.01500569,OUT035
FDT45,978.36956802,OUT049
FDT13,2919.20760195,OUT045
FDO50,1422.98270542,OUT045
NCU18,333.620614619,OUT010
NCR54,3154.05650961,OUT049
NCO18,2554.21371346,OUT018
FDU09,922.26469719,OUT045
FDT13,2716.76890557,OUT018
FDE09,1827.32926146,OUT046
NCK53,-272.210756414,OUT019
FDG45,3453.4407659,OUT049
DRH15,880.014693379,OUT035
FDO21,1690.61963994,OUT019
FDD14,4346.92544165,OUT027
FDC09,1714.52284936,OUT046
FDH45,2208.00244801,OUT027
FDV32,1088.23644521,OUT046
FDG12,2088.7830481,OUT035
FDS32,2311.44130593,OUT013
NCL55,3678.0643264,OUT018
DRE01,3945.64616264,OUT035
DRE15,1339.86475531,OUT049
NCL42,3825.04534588,OUT045
FDP31,1114.97580957,OUT013
FDN33,1282.80921407,OUT018
FDZ59,2665.95552032,OUT046
FDE45,935.314616564,OUT010
FDJ07,1941.71177708,OUT013
FDQ45,2705.11825215,OUT018
FDM33,4898.77583845,OUT027
FDO15,-611.289810303,OUT010
FDM46,1521.59642676,OUT013
FDR03,3242.812111,OUT045
FDY49,2425.6555797,OUT018
FDQ60,1884.42887443,OUT045
FDW10,2881.9799635,OUT049
FDO51,883.759461853,OUT049
FDJ40,1528.55971163,OUT018
FDS20,2630.18329845,OUT018
FDU45,1881.34810894,OUT013
FDV02,2825.65706968,OUT035
FDN09,3839.07216323,OUT046
NCM55,4380.06760873,OUT027
FDN23,2080.19170225,OUT018
FDY31,421.277486982,OUT010
FDW03,-137.56643503,OUT010
FDD14,2910.17941711,OUT046
FDV23,2101.88892643,OUT017
DRI03,2728.09616954,OUT045
FDN13,1728.79367747,OUT035
FDF45,2475.82911665,OUT027
FDU46,1598.08236458,OUT035
FDB57,3638.84239068,OUT049
FDV12,1732.82942335,OUT049
FDQ58,2448.12626541,OUT013
NCA18,1938.92913888,OUT017
FDH52,1141.93055567,OUT049
FDM24,2164.71375699,OUT018
NCP43,4299.24760981,OUT027
NCO18,897.495762601,OUT019
FDM32,1578.71367977,OUT017
NCL07,734.644567502,OUT017
FDK03,4055.80938182,OUT013
FDP59,1780.25679827,OUT017
FDQ24,4035.22275185,OUT049
FDQ16,1507.25892017,OUT018
FDU44,2624.58653777,OUT013
FDH28,-1207.23039732,OUT010
FDV28,-1260.29844388,OUT019
FDM22,887.864234748,OUT045
FDR56,3149.81197501,OUT046
FDV39,3210.33095104,OUT049
FDU37,-553.415648624,OUT019
FDQ11,2180.8402575,OUT010
FDX02,3477.95105535,OUT045
NCS42,1222.28080717,OUT018
FDY57,3001.63070601,OUT027
FDB21,3889.06323057,OUT049
FDE28,3745.63845043,OUT017
FDQ55,1956.5758223,OUT017
FDA48,3595.10565645,OUT049
FDZ19,2711.9610337,OUT045
NCC43,3901.62344818,OUT045
NCV18,1328.78510528,OUT046
NCA42,2256.33338211,OUT018
FDY45,4057.77381728,OUT046
NCC30,2771.22035104,OUT045
FDM57,1457.1152208,OUT013
FDL09,772.433479616,OUT010
FDB09,3441.69791631,OUT027
FDT44,2037.29027522,OUT035
NCT06,4036.82080403,OUT027
FDX26,2990.530943,OUT049
FDK32,2508.37109559,OUT013
DRA12,2286.15302578,OUT046
FDO46,1124.20366806,OUT010
FDE52,1482.66428731,OUT013
NCH42,3565.25829633,OUT045
FDV08,858.086219104,OUT035
FDB47,3068.02839168,OUT018
FDC28,-117.138513366,OUT010
FDD22,1840.78666476,OUT046
FDS07,3288.27051292,OUT027
DRI13,3366.97809848,OUT045
FDG32,3244.90127907,OUT018
FDU14,4039.78149441,OUT017
FDD28,-912.386052034,OUT019
NCP41,1845.27766776,OUT017
FDS08,2866.21661296,OUT049
FDX47,2493.6890511,OUT045
FDC53,-257.39724782,OUT019
FDQ19,3977.0759114,OUT035
FDL14,2453.27062793,OUT045
FDM33,1593.68053753,OUT019
FDA51,1791.10364271,OUT045
FDZ27,566.825773247,OUT018
FDT04,717.857995547,OUT046
DRC13,2112.22302772,OUT049
FDR16,4862.22036884,OUT027
FDQ03,5198.64341306,OUT027
FDE38,2802.57200484,OUT035
DRH23,2364.39363711,OUT027
FDT11,1124.37626751,OUT019
FDD09,2990.0415658,OUT035
FDR40,1327.34881178,OUT045
FDX07,3042.2310451,OUT017
FDR07,1702.53966317,OUT035
FDA51,1951.53267541,OUT017
FDT59,1750.87616015,OUT019
FDF20,3185.44891688,OUT017
FDR13,1833.73163923,OUT045
FDY26,3449.16208054,OUT049
FDW04,2206.8351231,OUT017
FDK52,3672.12918684,OUT017
FDN60,2584.43911833,OUT049
FDM09,850.09589629,OUT019
FDP46,1514.64402128,OUT049
FDB50,-619.519086251,OUT019
NCQ29,4138.67134776,OUT049
FDP16,5310.72097572,OUT027
FDX33,2330.30179478,OUT018
FDP07,1198.57655742,OUT010
FDN22,3997.82675967,OUT046
FDF39,4247.46996798,OUT049
FDS21,1141.7857994,OUT017
NCM42,1747.62072537,OUT013
FDK50,714.216810891,OUT019
DRF13,3774.26558047,OUT027
FDH35,2346.39753677,OUT018
FDP60,1349.18908381,OUT018
DRJ49,3516.56740077,OUT027
NCT42,461.964251887,OUT019
FDE38,2754.01193885,OUT049
FDI04,3264.28240858,OUT049
NCH54,2441.07074281,OUT045
FDT56,1095.66243512,OUT049
DRD15,3392.15380133,OUT018
FDV58,3095.98908266,OUT013
FDP21,3091.59778486,OUT049
FDH05,3737.18606341,OUT013
FDR10,4016.8332227,OUT027
NCP06,2314.57091684,OUT045
FDF33,1809.21674834,OUT049
DRK37,3008.05186263,OUT013
DRH49,1312.37103653,OUT045
FDT58,2691.93237392,OUT013
FDD41,1454.53490964,OUT018
FDP40,1554.76926647,OUT018
FDM51,3122.34185877,OUT027
FDO45,-452.384658212,OUT010
FDW33,-188.728148173,OUT010
FDY24,880.963706145,OUT045
FDB10,1846.80815968,OUT010
FDM40,2383.84636793,OUT035
NCI06,2945.02442292,OUT017
FDW12,438.507169551,OUT019
FDX48,3944.35058716,OUT027
NCW05,3137.14934675,OUT027
FDX27,1662.39498508,OUT017
DRM37,3067.86758419,OUT045
FDA38,3760.97769991,OUT045
FDR36,731.521375384,OUT046
FDZ45,3161.83146051,OUT046
FDG05,2646.1268908,OUT017
FDK28,4104.68090695,OUT013
FDV47,1345.26632263,OUT045
FDN21,2499.76861167,OUT045
FDP20,3480.34577276,OUT027
FDI35,2833.26835155,OUT045
DRY23,787.513964361,OUT013
FDA56,2068.84032408,OUT017
FDB09,2010.21961018,OUT013
NCO26,3305.22645454,OUT027
FDQ49,2269.48927842,OUT018
FDI52,3398.4014864,OUT027
FDZ44,3330.75718819,OUT027
FDZ09,2347.23211942,OUT018
FDY03,1939.86967788,OUT049
NCG42,2157.3463276,OUT017
DRI13,4876.31494466,OUT027
FDQ32,2084.04145613,OUT013
FDW16,1648.68899424,OUT035
FDU27,833.214559358,OUT046
FDR28,733.579184884,OUT010
FDQ49,658.531744821,OUT010
FDS37,1886.75604267,OUT046
FDW26,3250.01356954,OUT018
FDX12,3580.26700582,OUT018
NCP06,2420.32227889,OUT013
FDW45,423.826567011,OUT010
NCN30,1606.79141486,OUT049
FDN24,971.006977839,OUT049
NCL41,2001.22815027,OUT027
FDR02,-120.332435082,OUT019
FDD09,979.67305033,OUT010
FDS33,-455.667806403,OUT010
FDU22,1864.24927245,OUT045
FDI53,2643.11257809,OUT013
DRH01,2858.4420977,OUT049
FDX32,2345.49252058,OUT013
NCP30,409.205557399,OUT018
FDB60,3054.01158856,OUT045
FDB14,1631.26246906,OUT049
NCP02,1085.31441933,OUT035
FDJ10,2360.73522255,OUT017
FDG34,1833.84993912,OUT046
NCB18,1505.89473913,OUT017
FDM16,1343.48685103,OUT049
FDW25,1113.54345419,OUT018
FDB35,-382.471143717,OUT010
DRN11,2292.80634309,OUT013
FDF41,2002.70111933,OUT019
FDH16,1383.04744046,OUT045
NCQ50,3083.22100305,OUT018
DRH23,664.826894491,OUT018
DRJ37,2440.21625516,OUT013
DRJ24,4349.27524855,OUT027
FDY16,3073.20170186,OUT035
FDQ27,1682.29016041,OUT045
FDZ33,2311.27385686,OUT045
FDF29,2090.0466027,OUT045
FDA08,2717.85786566,OUT049
FDG31,1096.73424564,OUT046
FDE34,1014.69192446,OUT019
NCR30,2631.32791414,OUT027
FDV33,4238.22973741,OUT035
DRZ24,1654.83028478,OUT018
NCL54,2867.6237631,OUT035
FDR12,2870.83499362,OUT049
NCC54,3806.68540131,OUT046
DRN59,799.902015892,OUT013
FDX50,-119.508583678,OUT019
FDV31,4265.54410585,OUT027
NCA29,4170.31827057,OUT027
FDW60,2934.05425702,OUT049
FDX08,2991.09160841,OUT017
DRD49,3735.20434189,OUT013
FDD33,3658.85846181,OUT046
FDW35,762.951721829,OUT013
FDJ36,1781.11883999,OUT017
FDV51,2782.48352046,OUT035
FDW36,1733.5066787,OUT046
FDH35,2643.21769016,OUT046
NCS30,3513.9044594,OUT027
FDN49,780.114597306,OUT017
FDL08,3618.20268333,OUT018
FDI09,3844.9940211,OUT013
FDP19,1797.54923233,OUT018
FDU21,-1286.51966301,OUT010
NCP41,1670.84477005,OUT045
FDY10,1847.41325515,OUT013
FDP12,406.683184597,OUT018
NCN26,1938.71586195,OUT049
FDK44,2795.41860376,OUT013
FDC28,1846.08492639,OUT049
FDJ41,5589.65835598,OUT027
NCT29,2096.56931448,OUT035
NCH42,1698.73815695,OUT019
FDU60,2430.09470651,OUT018
FDS02,3030.95632587,OUT045
FDC51,2031.59902598,OUT046
FDU03,2960.41882898,OUT013
FDX39,3331.24796589,OUT045
NCY05,-1278.74958861,OUT010
NCL06,5513.6313582,OUT027
FDD32,1478.93920362,OUT035
NCN41,1900.07948414,OUT045
NCX53,2334.2825239,OUT049
FDU57,524.030186638,OUT019
FDQ23,1700.16037844,OUT046
FDQ52,3864.56364374,OUT045
FDC14,675.57697211,OUT045
FDY09,2944.78030249,OUT035
FDQ28,2473.82999141,OUT045
FDV25,3508.87862108,OUT046
FDJ07,2008.18300958,OUT035
DRB25,1783.45401176,OUT049
FDK52,1661.06575919,OUT019
FDY52,2493.80907231,OUT027
FDB28,3143.39693594,OUT046
FDT36,754.988865251,OUT035
FDV25,3602.86420754,OUT017
NCN07,3513.3186073,OUT027
FDC57,3189.56061632,OUT017
FDQ03,3505.37727922,OUT018
FDU23,2754.13795318,OUT017
NCX41,3481.77584223,OUT035
NCD06,902.438610044,OUT035
FDW08,1657.53146741,OUT045
NCU29,2393.89025671,OUT017
NCE06,2572.1906165,OUT013
FDV52,17.8412097311,OUT010
FDB02,2935.23572902,OUT017
NCR18,667.898009773,OUT045
FDK16,1610.75636774,OUT049
NCQ29,2147.87702537,OUT010
FDZ01,-175.345381958,OUT019
FDW27,2656.87118474,OUT035
FDD17,3494.69109257,OUT018
FDW39,2874.82847919,OUT013
DRH59,1127.82447463,OUT045
FDS52,1684.14281434,OUT013
FDU40,4534.85786789,OUT027
NCF54,2773.86135117,OUT013
FDH46,1646.0557384,OUT045
NCP14,1735.23320724,OUT049
FDH50,3047.60684228,OUT049
DRF15,539.680943902,OUT010
FDV27,2900.42220807,OUT027
NCJ06,2001.3626724,OUT049
FDN02,2987.24996219,OUT018
FDQ51,908.03792932,OUT049
FDQ07,3641.35763738,OUT017
FDS45,1822.80536047,OUT049
NCJ06,1877.7012984,OUT045
FDD36,2022.72419187,OUT035
FDY25,2847.14599109,OUT045
FDU52,2483.45946267,OUT046
DRK47,3662.86425826,OUT017
NCL30,2133.14575799,OUT017
FDN22,4126.77305761,OUT035
NCF30,3436.35082241,OUT027
FDK03,4202.7778912,OUT035
FDT45,1015.18699822,OUT017
NCC54,5195.39379877,OUT027
FDP08,2860.2738774,OUT018
FDU44,2647.25640642,OUT046
DRG39,1008.97431896,OUT035
FDU32,2048.31058702,OUT049
FDY27,2924.18574433,OUT049
NCP54,1992.59391195,OUT013
NCZ41,2094.85651403,OUT049
DRL49,2310.45920792,OUT013
FDI05,1017.45833979,OUT018
FDY56,3557.88215882,OUT045
DRC13,2061.80005066,OUT013
NCV29,2928.22552098,OUT017
FDR24,1567.94268598,OUT049
FDZ34,2768.97610205,OUT018
FDP37,2150.49505797,OUT035
FDX08,4315.16381142,OUT027
FDS57,2200.93971608,OUT045
NCG18,1728.1847543,OUT049
FDK25,2445.70383222,OUT018
FDH53,1449.46838683,OUT049
DRI59,3249.42637849,OUT018
FDA52,2854.51556538,OUT046
FDT20,-1232.03259209,OUT010
FDE36,731.880391527,OUT019
FDI24,2864.54949018,OUT017
FDB28,2888.35832141,OUT018
FDV11,2932.45402659,OUT017
FDP01,2505.93484578,OUT046
FDD34,4018.6369431,OUT027
FDJ50,2320.79660368,OUT027
FDZ44,1941.08799034,OUT013
DRO59,1363.51591165,OUT035
DRB48,649.030169559,OUT045
FDR21,2521.75976466,OUT018
NCE42,1797.96950757,OUT010
FDO23,1520.2052716,OUT046
NCE30,3072.63187297,OUT018
FDQ22,790.388229755,OUT035
FDY01,1823.36566934,OUT045
FDS08,2915.41920282,OUT017
FDG28,3663.81880553,OUT018
FDQ51,594.324166322,OUT018
FDB05,4021.03604291,OUT017
FDO56,1997.5413584,OUT049
FDE02,1223.47643763,OUT018
FDN45,3609.75153757,OUT017
FDS09,893.066144763,OUT013
NCA54,2601.60219372,OUT018
FDP09,1470.68382855,OUT010
FDC53,1556.8576711,OUT045
NCM55,3031.16460674,OUT017
FDL09,2451.57997047,OUT018
FDA11,-376.695126174,OUT019
FDA50,1476.91946152,OUT045
FDC23,2938.09776239,OUT017
FDE22,2619.87628834,OUT049
FDD23,3014.42832016,OUT046
NCA29,2815.59849137,OUT049
FDK38,2362.69586304,OUT046
DRC13,1993.13360782,OUT046
NCP43,2915.11081208,OUT049
FDX28,1690.99736452,OUT049
FDF08,1581.60603519,OUT049
FDZ33,2393.27170605,OUT046
FDD10,2958.06971209,OUT049
FDO58,2679.5468526,OUT017
FDI50,3763.23096796,OUT017
FDO58,2585.6273974,OUT045
FDX08,2910.02189716,OUT013
